item_id,category,price,avg_buy_time_s,matches,players,phase
2142980412,Spirit,6400,1835.9283276450512,293,204,late
2152872419,Weapon,3200,1213.5477521807202,4471,1714,late
2163598980,Vitality,3200,1689.0735408224848,11599,5655,late
2221211450,Weapon,6400,2154.95,40,36,late
2226497419,Weapon,6400,2115.113793103448,580,386,late
2356412290,Weapon,1600,920.4166666666666,120,70,mid
2407033488,Weapon,1600,669.2,70,41,mid
2407781327,Vitality,6400,2002.7830687830688,189,115,late
2417568017,Spirit,6400,2279.9850299401196,334,268,late
2447176615,Vitality,1600,904.1578816095777,12028,4777,mid
2462046703,Spirit,800,140.93073170731708,2050,817,early
2463960640,Weapon,3200,1357.8145161290322,124,73,late
2480592370,Weapon,6400,1992.9358974358975,78,67,late
2481177645,Weapon,3200,1291.244,250,134,late
2519598785,Spirit,6400,1936.8714972641353,6031,3068,late
2533252781,Spirit,6400,2230.305747126437,870,612,late
2566692615,Vitality,1600,1186.6542056074766,107,85,mid
2603935618,Vitality,1600,1075.5136170212766,9400,4146,mid
2617435668,Spirit,6400,1912.665062240664,6025,3190,late
2678489038,Weapon,3200,1146.0452529477518,27733,8465,mid
2717651715,Spirit,3200,1349.7170959273449,56376,16385,late
2739107182,Weapon,3200,1494.6296296296296,54,48,late
2800629741,Spirit,6400,1724.0402802101576,571,364,late
2820116164,Vitality,6400,2029.9418306244654,1169,619,late
2829638276,Vitality,800,179.2031712473573,23650,8861,early
2922054143,Spirit,800,972.0814290312198,3107,1819,mid
2947183272,Spirit,3200,1449.5384615384614,117,68,late
2951612397,Spirit,1600,996.6939102564103,51792,15810,mid
2956256701,Vitality,3200,1181.5357142857142,56,34,mid
2971868509,Spirit,1600,1066.2498087447773,16993,6486,mid
3005970438,Spirit,6400,1903.347680397481,17309,7806,late
3028234315,Vitality,6400,2229.494573643411,645,461,late
3074274290,Vitality,1600,482.8877143132344,41528,11946,early
3077079169,Weapon,800,223.96222312538103,49210,13890,early
3140772621,Vitality,3200,1735.4609460946094,909,712,late
3144988365,Spirit,3200,1316.6581395348837,430,311,late
3190916303,Spirit,3200,1354.0,64,48,late
3261353684,Spirit,3200,1591.4833715888803,39210,13567,late
3270001687,Vitality,3200,1494.9739910313901,3345,1755,late
3294954488,Weapon,3200,1462.0238551023413,6791,2955,late
3331811235,Weapon,1600,714.9938574938575,4884,1776,mid
3357231760,Vitality,6400,2240.591150442478,565,418,late
3361075077,Vitality,1600,1207.3300330033003,303,260,late
3361811174,Vitality,6400,2319.913888888889,720,455,late
3399065363,Vitality,800,472.4345657447841,51525,15361,early
3403085434,Weapon,1600,757.4275,400,82,mid
3491236900,Vitality,6400,2155.128546099291,1128,902,late
3577481646,Spirit,6400,1750.966438781852,4827,1975,late
3585132399,Vitality,3200,969.4078401900653,41249,11584,mid
3633614685,Vitality,800,657.4935037424093,42486,12300,mid
3696726732,Weapon,3200,1296.7106194690266,3390,1624,late
3731635960,Vitality,3200,1466.7219692657939,7028,4163,late
3776945997,Spirit,800,1350.8440366972477,436,272,late
3791587546,Weapon,3200,1481.002832569398,19417,6954,late
3812615317,Spirit,6400,1634.9637561779243,607,242,late
3862866912,Weapon,800,133.2200782620429,14822,5615,early
3884003354,Weapon,6400,1673.218199933577,30110,9978,late
3919289022,Spirit,6400,1973.2987012987012,154,81,late
3970837787,Vitality,1600,825.8286717835306,7687,3563,mid
3977876567,Weapon,1600,837.0519480519481,154,90,mid
4053935515,Weapon,3200,632.7038574771647,52988,13667,mid
4075861416,Weapon,3200,1569.0833333333333,252,147,late
4104549924,Weapon,1600,870.8245614035088,114,65,mid
4139877411,Vitality,800,761.3607137921504,57888,16205,mid
4204808176,Vitality,800,440.4943511450382,3275,2049,early
